treat,hra_c_yr1,male,age50,age37_49,white,sickleave_0815_0716,sickleave_0816_0717,sickleave_0816_0119,sickdays_eligible_0815_0716,sickdays_eligible_0816_0717,sickdays_eligible_0816_0119,gym_0815_0716,gym_0816_0717,gym_0816_0119,promotion_0616_0717,promotion_0616_0119,titleChange_0616_0717,titleChange_0616_0119,salaryRaise_0616_0717,salaryRaise_0616_0119,salary_0616,terminated_0717,terminated_0119,prod_index_yr0,prod_index_yr1,prod_index_yr2
1,0,1,0,0,1,5.5,2.161184,2.161184,365,190,190,0,0,0,,,,,,,,1,1,-1.312983,,
1,1,0,0,1,1,12.225,10.3125,10.40392,365,365,899,0,0,0,0,0,,,,,,0,0,.5837401,1.249258,1.209432
1,0,0,0,0,0,0,0,0,13,70,70,0,0,0,,,,,,,,1,1,,,
1,0,0,0,1,1,2,1,2.639043,365,365,899,23,10,7.6,1,1,,,,,,0,0,.578027,2.327847,1.320295
0,,0,0,1,1,13,7,7.105117,365,365,899,0,0,0,0,0,,,,,,0,0,-2.138136,-3.944056,-4.701941
1,1,0,0,1,1,1.40625,2.8125,1.522525,365,365,899,0,0,0,0,0,,,,,,0,0,-.1046926,.8178222,.8296055
1,0,1,1,0,1,0,0,.8120133,365,365,899,1,0,0,0,0,,,,,,0,0,3.203919,,
1,1,1,0,1,1,5.5,1.5,.60901,365,365,899,0,0,0,0,0,,,,,,0,0,.6197932,1.343466,1.294863
1,0,0,0,1,1,13.125,.3125,4.364572,365,365,899,0,0,0,0,0,,,,,,0,0,-.2576272,,
1,0,0,0,0,1,0,0,0,45,333,333,0,0,0,,,,,,,,1,1,,,
1,0,1,0,1,1,31.5,23,10.35317,365,365,899,0,0,0,0,0,,,,,,0,0,-1.293834,.1110543,.1089161
0,,0,0,0,1,2,0,0,365,365,899,6,0,36,0,0,,,,,,0,0,-.0946231,-.1188668,-.3302271
1,0,0,1,0,0,5.0625,17.1539,17.1539,365,333,333,0,0,0,,,,,,,,1,1,-.5195876,,
1,1,1,0,0,1,0,0,0,365,365,899,112,131,126,1,1,,,,,,0,0,1.717891,2.942208,1.991519
1,1,1,0,0,1,10.625,19.6375,14.96642,365,365,899,0,0,0,0,0,,,,,,0,0,-1.009608,,
0,,0,0,1,1,5.5625,12.5625,8.170884,365,365,899,0,0,0,0,1,,,,,,0,0,-1.437221,-.9242431,.0860158
1,0,1,1,0,0,0,4,1.624027,365,365,899,0,0,0,0,0,,,,,,0,0,.9838204,.781788,.8860182
0,,1,1,0,1,13,11.5,10.15017,365,365,899,0,0,0,0,1,,,,,,0,0,.1219195,1.242729,1.43105
1,1,1,0,0,1,0,11.10998,11.10998,365,154,154,1,0,0,,,,,,,,1,1,-.5328547,,
1,1,1,1,0,1,6,4,2.030033,365,365,899,0,0,0,1,1,,,,,,0,0,.3517228,1.758148,.8952416
1,1,1,0,0,1,1,1.5,1.21802,365,365,899,0,0,0,0,0,,,,,,0,0,1.977598,.5498873,.3358554
1,1,1,1,0,0,3,.5,.60901,365,365,899,1,0,0,0,0,,,,,,0,0,.0383537,.6959121,.556711
1,1,0,1,0,1,4,23.5,14.61624,365,365,899,0,0,0,0,0,,,,,,0,0,-.2085639,-2.114432,-2.637576
0,,0,0,1,1,8.5,16.5,12.78921,365,365,899,0,0,0,0,0,,,,,,0,0,-.875302,-.0522441,-.2250737
1,0,0,0,1,1,6.9375,23.625,13.18253,365,365,899,0,0,0,0,0,,,,,,0,0,-1.794269,-.4113872,-.5261463
0,,0,1,0,1,11.6375,13.9,13.8702,365,365,899,0,0,0,0,0,,,,,,0,0,-.993091,-.8719124,-1.136232
1,0,1,0,0,1,0,0,0,334,245,245,0,0,0,,,,,,,,1,1,.6510664,,
1,0,0,0,0,1,0,0,0,365,348,348,0,0,0,,,,,,,,1,1,2.106068,,
1,0,0,1,0,1,12.1875,4.6875,6.470731,365,365,899,0,0,0,0,0,,,,,,0,0,-2.021451,,
1,1,0,0,1,1,12.5,14.5,6.648359,365,365,899,0,0,0,0,1,,,,,,0,0,-2.102087,-2.605419,-1.687299
1,0,0,1,0,1,9.9,12.2875,11.45954,365,365,899,0,0,0,0,0,,,,,,0,0,-.8673915,,
1,1,0,0,1,1,16.5125,12.5375,13.75804,365,365,899,0,0,0,0,0,,,,,,0,0,-1.350129,-.8600328,-.9891733
0,,0,0,0,0,7.625,12.25,12.82727,365,365,899,0,0,0,0,0,,,,,,0,0,-.6246061,.0083337,-.1434723
0,,1,1,0,1,0,12.1875,7.993257,365,365,899,0,0,0,0,0,,,,,,0,0,.6138069,,
1,1,0,1,0,1,8.0625,11.25617,11.25617,365,152,152,163,65,28.4,,,,,,,,1,1,-.5787349,,
1,1,1,0,0,1,2.5,2,.8120133,365,365,899,0,0,0,0,0,,,,,,0,0,-.5029781,.970604,.8466059
0,,0,0,1,1,0,8.125,10.22629,104,365,899,0,0,0,0,0,,,,,,0,0,1.237832,.8483408,.7186128
1,1,0,0,0,1,1.092814,5,5.48109,334,365,899,83,36,17.6,1,1,,,,,,0,0,.698639,,
1,1,1,0,0,0,0,1,.913515,350,365,899,0,0,0,0,0,,,,,,0,0,.9314898,-.3898463,-.6749784
1,1,1,1,0,1,1.5,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,.4417327,,
1,0,0,1,0,1,.5,24.5,9.947164,365,365,899,0,0,0,0,0,,,,,,0,0,.7716344,-.9880425,-1.170729
1,0,1,0,0,1,0,0,0,365,91,91,0,0,0,,,,,,,,1,1,1.248507,,
0,,1,1,0,0,6.5,10,8.323137,365,365,899,20,24,38.4,1,1,,,,,,0,0,.4420305,,
1,1,1,0,0,0,0,0,0,202,365,698,0,0,0,0,,,,,,,0,1,.5307094,-.6734273,
1,1,0,0,1,1,10.59,9.2225,9.358454,365,365,899,0,0,0,0,1,,,,,,0,0,-1.080826,-.8310704,.1910778
0,,0,1,0,1,31.5,1.5,1.624027,365,365,899,0,0,0,1,1,,,,,,0,0,-.8815838,1.971955,.9842135
0,,1,0,1,1,1,1,.4060067,365,365,899,89,62,87.2,0,0,,,,,,0,0,1.861818,.6745302,.7361232
1,1,1,0,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,.8010261,1.037849,.8726872
1,0,1,1,0,1,9.1875,13.46782,13.46782,365,270,270,0,0,0,,,,,,,,1,1,.6640261,,
1,1,1,0,0,1,7.5,0,0,365,196,196,52,0,0,,,,,,,,1,1,.0729137,,
1,0,1,0,0,0,0,0,0,365,333,333,7,0,0,,,,,,,,1,1,2.258986,,
0,,0,1,0,0,1.5,0,.2030033,365,365,899,0,0,0,0,0,,,,,,0,0,1.788843,.8926336,.8133886
1,0,0,0,0,1,10,12.82591,12.82591,365,233,233,0,0,0,,,,,,,,1,1,-2.099616,,
1,1,0,1,0,1,0,0,.3806313,53,365,899,0,0,0,,,,,,,,0,0,,,
0,,0,0,0,1,7.5,4.5,4.060067,365,365,899,0,0,0,0,0,,,,,,0,0,1.065099,.9197412,.974506
0,,1,0,1,1,5.625,6.9375,4.719828,365,365,899,0,0,0,0,0,,,,,,0,0,-.5816854,-.9123747,-1.139692
1,0,1,0,0,1,6,4.5,4.26307,365,365,899,0,0,0,0,0,,,,,,0,0,-.2369296,-.8737736,-1.124241
1,0,1,1,0,1,0,0,0,365,0,0,0,0,0,,,,,,,,1,1,,,
0,,0,0,1,1,11.7425,49.9,79.95591,365,365,899,0,0,0,0,0,,,,,,0,0,-.8374629,-1.862757,-2.342413
0,,0,1,0,1,.4375,1.1875,1.05308,365,365,899,0,0,0,0,0,,,,,,0,0,-.2489648,-.1241656,-.4497269
1,0,1,1,0,0,.9375,1.875,2.664419,365,365,899,0,0,0,0,0,,,,,,0,0,-.280253,-.7586306,-1.028908
0,,0,0,1,1,10.5,10.5,8.932147,365,365,899,0,0,0,1,1,,,,,,0,0,.0996137,2.289653,1.391608
1,1,0,0,1,1,2,4,2.842047,365,365,899,0,0,0,0,0,,,,,,0,0,.3901231,.4005591,.2962553
1,1,1,1,0,1,9.4375,4.8125,11.08906,365,365,899,0,0,0,0,0,,,,,,0,0,.0744665,,
1,0,1,1,0,1,0,104,42.22469,365,365,899,0,73,56.4,0,1,,,,,,0,0,1.903229,-.1629185,1.484991
0,,1,0,1,1,6,3,1.624027,365,365,899,0,0,0,0,1,,,,,,0,0,-.2120018,,
1,1,1,0,0,0,.5,0,0,365,365,899,98,22,8.8,1,1,,,,,,0,0,-.6048728,2.209807,1.273329
1,0,1,0,1,1,2,3,1.21802,365,365,899,0,0,0,0,0,,,,,,0,0,.6839676,.8313509,.826602
0,,0,0,0,1,0,0,0,365,365,729,49,77,66.8,0,,,,,,,0,1,1.654034,-.3375933,
0,,1,0,1,1,0,0,0,365,365,899,0,0,0,1,1,,,,,,0,0,1.899952,2.536766,1.470176
1,0,0,0,0,0,25,25,10.15017,365,365,899,0,0,0,1,,,,,,,0,0,-2.562891,.4098095,
1,0,0,0,1,1,13.06125,11.82611,11.82611,365,326,326,0,0,0,,,,,,,,1,1,-1.812357,,
1,1,1,0,0,1,4.5,6,4.466074,365,365,899,0,0,0,0,1,,,,,,0,0,-.2871242,.2536772,1.441541
0,,0,0,0,1,5.5,0,0,365,326,326,0,0,0,,,,,,,,1,1,-.6471386,,
1,0,1,0,0,1,3.75,32.5,20.6429,365,365,899,1,0,0,0,0,,,,,,0,0,-2.080889,,
1,0,1,0,0,1,2,0,0,365,152,152,0,0,0,,,,,,,,1,1,1.316993,,
1,1,1,0,1,1,9.5,6.9375,10.15017,365,365,899,0,0,0,0,0,,,,,,0,0,-.6955438,-.2986853,-.4709715
0,,0,0,1,1,11.5,15,12.79206,365,365,428,0,0,0,0,,,,,,,0,1,-.6935542,-1.628659,
1,1,1,0,1,0,0,0,0,365,365,899,7,2,.8,,,,,,,,0,0,,,
1,1,0,0,0,1,15,13,9.338154,365,365,899,0,2,14,0,0,,,,,,0,0,.6457471,.8432392,.8374003
1,1,0,0,0,1,6.225,13.275,12.16498,365,365,899,0,0,0,0,1,,,,,,0,0,.0735542,-.3653015,.6855422
1,0,0,0,0,0,8.111111,15.5,7.890516,45,365,717,0,0,0,,,,,,,,0,1,,,
1,1,0,0,1,1,5.5,7,3.857063,365,365,899,5,11,6.4,0,,,,,,,0,0,-1.695404,-2.981583,
1,0,0,0,0,1,0,0,.8120133,365,365,899,1,0,0,0,0,,,,,,0,0,.5251393,,
0,,1,0,1,1,0,0,0,365,365,899,56,30,55.2,0,1,,,,,,0,0,2.110241,,
1,0,1,0,0,1,6,2,6.293103,365,365,899,4,3,6.8,0,0,,,,,,0,0,-.0541862,,
1,1,0,0,0,1,0,1,.4060067,365,365,899,0,0,0,0,1,,,,,,0,0,.9723435,-1.271933,-.3107752
0,,1,0,0,1,8.5,10.5,8.52614,365,365,899,1,25,10,0,0,,,,,,0,0,-2.293564,.1972484,-.0226291
1,0,0,0,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,.4576329,.0077062,-.2992821
1,1,1,0,0,0,0,1,.5006859,311,365,729,0,0,0,0,,,,,,,0,1,1.369589,1.118192,
0,,1,0,1,1,2.5,4,2.639043,365,365,899,0,0,0,0,1,,,,,,0,0,-.8625494,,
1,0,0,0,1,1,0,0,2.030033,365,365,899,0,0,0,0,0,,,,,,0,0,1.131956,,
1,1,0,0,1,1,3,1.5,.8120133,365,365,899,0,14,5.6,0,0,,,,,,0,0,1.498078,.3390784,.1567813
1,1,0,0,0,1,5,8,4.466074,365,365,899,0,0,0,0,1,,,,,,0,0,-.5807801,-2.497385,-1.736593
1,0,1,0,0,1,2.5,10,6.496107,365,365,899,0,0,0,0,0,,,,,,0,0,-.068122,,
1,0,0,1,0,0,18,7.375,15.37164,365,365,745,0,0,0,0,,,,,,,0,1,-3.285529,,
1,1,0,0,0,1,0,0,0,97,365,899,0,6,3.2,0,0,,,,,,0,0,-.8408921,-1.20457,-1.674903
1,0,1,0,0,0,0,0,0,365,0,0,74,0,0,,,,,,,,1,1,1.986764,,
1,1,0,0,0,1,0,4,3.65406,67,365,899,12,11,6.8,1,1,,,,,,0,0,1.347917,3.234509,2.333298
0,,1,0,1,1,0,2,1.21802,365,365,899,68,76,41.2,0,0,,,,,,0,0,.489336,,
1,1,0,0,1,1,6.5,5,4.669077,365,365,899,0,0,0,0,1,,,,,,0,0,1.243199,-1.075466,.0378664
0,,1,0,0,1,0,0,0,365,365,899,0,0,0,0,1,,,,,,0,0,1.510457,.8955947,2.176125
1,1,0,1,0,1,0,2,.8120133,365,365,899,0,0,0,0,0,,,,,,0,0,1.836711,.8379959,.8381733
1,1,0,0,1,0,13.595,11.6875,11.9772,365,365,899,0,0,.4,0,0,,,,,,0,0,-.1196065,-.2388907,-.4407275
0,,1,1,0,1,6,7,2.842047,365,365,899,0,0,0,0,0,,,,,,0,0,-1.182284,-.8470669,-1.031755
1,1,1,0,1,1,1.716301,3.5,1.624027,319,365,899,1,0,0,0,1,,,,,,0,0,,.8249071,2.48622
1,1,1,0,1,1,16.5625,9.9375,8.044007,365,365,899,0,2,.8,0,0,,,,,,0,0,.6957607,,
1,0,1,1,0,1,10.5,12.3125,28.67397,365,365,425,0,0,0,0,,,,,,,0,1,.1014688,,
1,1,0,0,1,1,1.49375,12.4375,12.67248,365,365,899,13,0,0,0,1,,,,,,0,0,-1.096491,-1.389039,-.5346218
1,0,1,1,0,1,9.25,18.09917,18.09917,365,121,121,0,0,0,,,,,,,,1,1,.2944752,,
1,1,1,0,0,0,0,0,0,365,364,364,1,0,0,,,,,,,,1,1,,,
1,1,1,1,0,0,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,.846104,.5892879,.4344485
0,,0,0,0,1,8.503584,4.5,4.466074,279,365,899,1,1,.8,0,1,,,,,,0,0,.0906212,.6555046,1.993227
1,1,0,0,1,1,4.5,0,.9240506,365,365,790,0,0,0,0,,,,,,,0,1,-1.684093,-1.50299,
0,,1,0,1,1,14.2625,15.475,14.23053,365,365,899,0,0,0,0,0,,,,,,0,0,-1.304845,-.3587404,-.5326046
0,,0,1,0,1,18.125,15.875,14.23561,365,365,899,0,0,0,0,0,,,,,,0,0,.2058685,.8819761,.7454132
1,1,1,1,0,1,.5,1,.4060067,365,365,899,0,0,0,1,1,,,,,,0,0,2.020398,3.014415,2.102226
1,0,0,0,0,1,8.3125,8.6875,10.58155,365,365,899,0,0,0,0,0,,,,,,0,0,-1.256392,-2.619059,-3.072072
0,,0,1,0,1,8.6125,7.7,10.14509,365,365,899,13,10,6,0,0,,,,,,0,0,-1.46842,-1.484196,-1.775893
0,,0,0,1,1,10.34375,10.425,12.61158,365,365,899,7,6,8,1,1,,,,,,0,0,-1.736033,,
1,1,1,0,0,1,4.99375,16.125,20.75709,365,365,899,0,0,0,1,1,,,,,,0,0,-.5682237,3.219709,2.074587
0,,0,0,1,1,5.15625,9.375,7.612625,365,365,899,8,0,3.2,0,0,,,,,,0,0,-1.685907,-1.973074,-2.442626
1,0,0,0,1,1,12.09375,0,1.015017,365,365,899,0,0,0,1,1,,,,,,0,0,-.8512393,2.948241,2.052486
0,,1,1,0,0,8.9375,5.6875,6.216977,365,365,899,0,0,0,1,1,,,,,,0,0,-2.001388,2.653751,1.498407
0,,1,1,0,1,56.25,1.40625,5.138522,365,365,899,0,0,0,0,0,,,,,,0,0,-3.500411,-2.561615,-3.059803
1,1,0,1,0,1,12.6875,8.8125,14.99687,365,365,899,0,0,0,0,0,,,,,,0,0,.6633441,-1.754959,-2.332786
1,1,1,0,0,1,0,0,0,350,365,899,0,8,3.2,0,0,,,,,,0,0,.6617883,-2.200393,-2.735811
1,1,1,0,0,1,11.71875,13.99375,5.871871,365,365,899,1,0,.4,1,1,,,,,,0,0,.5159113,2.239068,1.332637
0,,1,0,0,1,21,18.5,17.66129,365,365,899,0,0,0,1,1,,,,,,0,0,-.6934103,1.390563,.498719
1,0,1,0,1,0,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.363219,,
1,1,1,0,0,1,6.9375,8,12.35783,365,365,899,143,0,0,0,0,,,,,,0,0,-1.951643,-3.410111,-4.14186
0,,1,0,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.747495,-.1127618,-.4659317
1,0,0,0,1,1,.5,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,.5171207,.3429855,.2529195
1,1,1,0,0,1,1,11,7.714127,365,365,899,0,0,0,0,1,,,,,,0,0,-1.486623,-2.561857,-1.922554
1,1,0,0,0,1,9,11,7.031524,365,365,571,0,0,0,0,,,,,,,0,1,-.7007464,-1.871496,
1,0,0,0,0,1,5,13,6.876812,365,365,690,33,0,0,0,,,,,,,0,1,-.575362,-1.087789,
1,1,0,1,0,0,3,3.5,4.26307,365,365,899,0,0,0,0,1,,,,,,0,0,,-.0660999,1.029561
0,,1,0,1,1,0,1,1.421023,365,365,899,0,0,0,0,1,,,,,,0,0,.6510358,.8467218,2.079941
1,1,0,0,1,1,4.5,3.5,3.04505,365,365,899,0,0,0,0,0,,,,,,0,0,.2888893,-.3801252,-.7123427
1,1,1,0,1,0,3,3,2.43604,365,365,899,0,0,0,0,0,,,,,,0,0,.391715,-1.623742,-1.947247
1,1,0,0,0,0,6.06875,3.60625,7.654241,365,365,899,6,6,6.8,0,0,,,,,,0,0,.2811382,.2345833,.1906413
0,,0,1,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.736702,-.3749325,-.4108168
0,,1,0,1,1,10.6875,11.875,11.95182,365,365,899,0,0,.4,0,0,,,,,,0,0,-.6005901,,
1,1,1,0,1,1,0,0,0,365,305,305,0,0,0,,,,,,,,1,1,-.6815799,,
1,1,0,1,0,1,2.0625,5.1875,6.970627,365,365,899,0,1,.4,0,1,,,,,,0,0,-.4047082,-1.705499,-.6285799
0,,1,1,0,1,1,0,1.624027,365,365,899,0,0,0,0,0,,,,,,0,0,1.321044,-.1780529,-.3726687
0,,0,1,0,1,10.78125,14.85952,14.85952,365,109,109,0,0,0,,,,,,,,1,1,-2.876846,,
0,,0,0,1,0,0,0,0,365,291,291,0,0,0,,,,,,,,1,1,.4847229,,
1,0,0,1,0,1,11,22.5,9.744161,365,365,899,0,0,0,1,1,,,,,,0,0,.8118531,.9278231,.0208704
1,1,0,0,0,1,21.5625,12.65625,8.754519,365,365,899,0,0,0,0,0,,,,,,0,0,-1.485652,1.305249,1.278567
1,0,0,0,1,1,12.1875,12.65625,13.70273,365,365,899,1,0,0,0,0,,,,,,0,0,-.8199648,.8130485,.672498
1,0,1,0,1,1,1.375,15.3125,19.43757,365,365,899,0,0,0,0,0,,,,,,0,0,1.993117,.8057235,.7692797
1,1,0,0,0,1,9,5.5,5.278087,365,365,899,0,0,0,0,1,,,,,,0,0,.0643943,1.410717,3.119358
1,1,0,0,0,1,6.598657,7.5,5.289462,363,365,841,0,0,.4,0,,,,,,,0,1,.1037235,-1.344135,
1,1,1,0,1,1,0,1,.4138322,365,365,882,0,0,0,0,,,,,,,0,1,.9338863,-3.348843,
1,1,0,0,1,1,8.35,8.95,8.805256,365,365,371,0,0,0,,,,,,,,1,1,-2.67665,,
0,,0,0,0,1,.3274522,.0625,2.055409,209,365,899,0,0,0,1,1,,,,,,0,0,.3625259,1.902264,.8357682
1,1,1,0,0,1,0,0,0,365,365,899,0,1,.4,0,1,,,,,,0,0,-.1126009,-1.295682,-.4514794
1,1,0,1,0,1,14,19,16.03726,365,365,899,0,0,0,0,0,,,,,,0,0,-.95397,-.0791615,-.2618531
1,1,0,0,1,1,5.0625,5.8125,4.770578,365,365,899,0,0,0,1,1,,,,,,0,0,-.5333914,2.876919,-.0673561
1,1,0,0,1,1,12.5,7,6.69911,365,365,899,0,0,0,0,0,,,,,,0,0,.2338084,.8956093,.860999
1,0,0,0,0,1,19.625,5.25,10.97487,365,365,899,0,0,0,0,1,,,,,,0,0,-.6721451,-.3276595,.8143678
1,1,1,1,0,1,5,0,1.21802,365,365,899,0,0,0,,0,,,,,,0,0,-1.309382,,-4.133715
1,1,0,0,0,0,0,0,0,258,365,899,0,0,0,,,,,,,,0,0,-.6808507,,
0,,0,0,1,1,.5,0,0,365,60,60,0,0,0,,,,,,,,1,1,.5698596,,
0,,0,0,1,0,2,3.5,3.451057,365,365,899,65,19,11.2,0,0,,,,,,0,0,-.612304,-1.029422,-1.407073
1,1,1,0,1,1,3,2,1.82703,365,365,899,3,0,0,0,0,,,,,,0,0,1.686626,-.0944353,-.2887876
0,,0,0,0,1,9.5,0,0,365,318,318,39,38,15.2,,,,,,,,1,1,-.9021751,,
0,,1,1,0,1,0,.75,2.486791,365,365,899,295,303,273.6,0,0,,,,,,0,0,-.0017146,-.4382576,-.7212411
1,1,0,1,0,1,2.84375,14.90625,6.622984,365,365,899,0,0,0,0,0,,,,,,0,0,.4297569,.2006961,.186086
0,,1,0,1,1,1,1.5,2.43604,365,365,899,0,0,0,1,1,,,,,,0,0,.6130224,-.4986379,-1.729371
0,,0,0,0,0,10,14.5,8.52614,365,365,899,0,0,0,0,0,,,,,,0,0,-.2275247,.315668,.094947
1,0,0,0,1,0,3,50.005,23.75342,365,365,899,0,0,0,0,0,,,,,,0,0,-1.602046,,
1,1,1,0,1,1,0,0,0,365,365,899,76,87,100.8,1,0,,,,,,0,0,1.11197,,
0,,0,1,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.149152,-.2296162,-.3498015
0,,0,0,0,1,.5,0,0,365,365,899,0,0,0,1,1,,,,,,0,0,-.2016645,-.9215998,-2.220714
0,,0,0,1,1,12.09375,13.0125,10.35825,365,365,899,0,0,0,0,1,,,,,,0,0,-2.846652,-1.373964,-.3372727
0,,0,1,0,1,.25,.375,.1522525,365,365,899,0,0,0,0,0,,,,,,0,0,-.6743869,-.3014089,-.619535
1,1,0,0,0,1,0,0,0,365,365,396,0,0,0,0,,,,,,,0,1,1.215078,-1.843055,
1,1,1,1,0,0,12.7,31.975,20.37646,365,365,899,0,0,0,0,,,,,,,0,0,-.0248154,-.0795062,
1,1,1,1,0,0,1.5875,6.5625,6.724485,365,365,899,0,0,0,1,1,,,,,,0,0,1.394523,2.227766,1.410917
0,,1,0,1,1,0,0,0,365,365,899,1,0,0,,,,,,,,0,0,1.564637,,
1,0,0,0,1,1,6.15625,10.1068,10.1068,365,158,158,0,0,0,,,,,,,,1,1,-1.166679,,
1,1,1,0,1,1,0,0,0,365,365,899,26,7,13.2,0,0,,,,,,0,0,1.6768,.3804169,.1873099
0,,1,0,0,1,3.5,6.5,3.258929,365,365,728,0,0,0,0,,,,,,,0,1,-.4050203,,
0,,0,0,1,0,1.6,3.6,2.41574,365,365,899,0,0,0,0,0,,,,,,0,0,-.6624236,-2.456105,-2.950996
1,0,1,1,0,1,0,0,0,365,365,899,0,0,0,1,1,,,,,,0,0,1.380967,,
1,0,0,0,0,1,3.0625,8.17125,6.04544,365,365,899,0,0,0,0,1,,,,,,0,0,-.470172,-3.054971,-2.476947
1,1,0,1,0,1,3,0,0,365,365,899,0,0,0,,,,,,,,0,0,1.482772,,
1,1,1,1,0,0,15.46875,7.96875,9.503094,365,365,899,0,0,0,0,0,,,,,,0,0,-2.334408,1.269688,1.282461
1,1,0,1,0,1,12.8575,11.6875,14.1657,365,365,395,0,0,0,0,,,,,,,0,1,-1.757887,-2.448819,
1,0,0,1,0,1,9.5,4.5,2.526923,365,365,650,0,0,0,0,,,,,,,0,1,-1.916044,-2.215714,
1,1,0,0,1,1,13.7,8.0875,6.125626,365,365,899,0,0,0,0,1,,,,,,0,0,-.1368953,,
1,0,0,0,0,1,5.9125,10.875,10.85775,365,365,366,0,0,0,,,,,,,,1,1,-2.58501,,
1,1,0,0,1,1,2.34375,3.75,15.22525,365,365,899,0,0,0,0,0,,,,,,0,0,-.2569185,-.5759743,-.8763866
1,1,0,0,1,1,0,0,.8120133,365,365,899,0,0,0,1,1,,,,,,0,0,.7404093,2.845406,1.970699
1,0,1,0,0,1,4,15,10.55617,365,365,899,0,0,0,1,1,,,,,,0,0,.4500467,3.211269,2.467422
1,0,1,0,1,1,10.6125,10.41021,10.41021,365,284,284,0,0,0,,,,,,,,1,1,-2.100851,,
1,1,0,0,1,1,26.7225,24.54625,26.4488,365,365,899,0,0,0,0,1,,,,,,0,0,-1.003136,.6239511,2.099303
1,0,0,0,1,1,4,2,1.624027,365,365,899,0,0,0,0,1,,,,,,0,0,-.1421385,-1.425841,-.3866976
1,0,0,0,0,1,18.5,0,0,365,318,318,1,0,0,,,,,,,,1,1,-1.840997,,
1,1,1,0,0,1,12.59375,11.90625,11.85032,365,365,899,0,0,0,1,1,,,,,,0,0,-1.165287,2.186355,1.220076
1,0,1,0,0,1,0,0,.60901,365,365,899,1,0,0,1,1,,,,,,0,0,.4126741,,
1,1,0,0,0,1,0,0,0,365,365,713,0,0,0,0,,,,,,,0,1,.331404,-1.337273,
0,,1,1,0,1,15.4125,10.6075,11.37275,365,365,899,19,5,2,0,0,,,,,,0,0,-.4216155,,
1,1,0,0,1,1,4.125,2.625,1.979282,365,365,899,0,0,.4,0,0,,,,,,0,0,.541027,,
1,1,1,1,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.668869,.8917255,.798388
1,0,1,0,0,1,9.25,13.575,13.32717,365,365,899,0,0,0,0,0,,,,,,0,0,.8053438,-1.184891,-1.532906
0,,0,0,1,1,5.1,7.96875,8.71138,365,365,899,0,0,0,0,0,,,,,,0,0,-.7840095,-.4007389,-.576225
1,0,0,0,0,1,2.1625,8.2,6.125626,365,365,899,0,0,0,1,1,,,,,,0,0,.3409185,3.434851,2.781442
0,,1,0,0,1,0,0,0,365,365,899,0,0,0,0,1,,,,,,0,0,.4711624,,
1,1,1,1,0,0,1,0,0,365,365,899,143,133,117.6,0,0,,,,,,0,0,.6528981,.536706,.4063893
0,,1,1,0,1,5.5,3,1.624027,365,365,899,0,0,0,0,1,,,,,,0,0,-.1957151,-1.542868,-.3808693
1,1,1,0,0,0,.625,8.2375,7.967881,365,365,899,0,0,0,0,0,,,,,,0,0,1.936078,.1556343,-.0066426
0,,1,0,0,1,.4375,8.2125,5.496315,365,365,899,0,0,0,0,0,,,,,,0,0,1.392242,.2116451,.1321909
1,0,1,1,0,1,1.5,7.5,3.04505,365,365,899,0,0,0,0,,,,,,,0,0,.4657767,-.8970221,
0,,0,1,0,1,14.125,9.875,11.31891,365,365,653,0,0,0,0,,,,,,,0,1,-1.006774,-3.347993,
1,0,1,0,0,1,5.75,13.75,15.25063,365,365,899,0,0,0,0,0,,,,,,0,0,.5044093,-.248281,-.3730024
1,0,0,1,0,1,0,0,0,365,365,899,0,0,0,,,,,,,,0,0,1.759599,,
0,,0,1,0,1,0,0,0,365,365,899,0,0,0,,,,,,,,0,0,1.348501,,
0,,0,0,1,1,.46875,2.34375,5.709469,365,365,899,0,0,0,0,0,,,,,,0,0,-.2033494,.6624919,.5116488
1,0,1,0,0,1,1,0,0,365,294,294,0,0,0,,,,,,,,1,1,2.017592,,
1,0,0,0,0,1,9.65,13.875,12.38845,365,365,851,0,1,.4,0,,,,,,,0,1,-.0591469,-.4516491,
1,1,1,0,1,0,0,1,.4060067,365,365,899,0,0,0,0,0,,,,,,0,0,1.214539,,
1,0,1,0,1,1,.5,1,.4060067,365,365,899,0,0,0,0,1,,,,,,0,0,-.160012,-.9558333,.2379777
1,1,0,1,0,1,20.21875,4.5625,11.19056,365,365,899,0,0,0,0,0,,,,,,0,0,.0970826,.8995795,.8428949
0,,0,1,0,1,16,0,0,365,365,899,0,0,0,1,1,,,,,,0,0,-.2507799,2.940764,2.176745
1,1,0,0,0,1,23.5,14.25,13.29672,365,365,899,23,0,22,1,1,,,,,,0,0,-2.430204,-1.074074,-2.686724
